ID ME16distance_608w ME16distance_280w ME16distance_18Bor ME16distance_280w+18Bor ME12distance_608w ME12distance_280w ME12distance_18Bor ME12distance_280w+18Bor EUrdistance_280w EUrdistance_18Bor EUrdistance_280w+18Bor links/N theta_0 theta_edu theta_age theta_gender theta_dist theta_income ME16h_edu ME16h_age ME16h_gender ME16h_income ME12h_edu ME12h_age ME12h_gender ME12h_income EUrh_edu EUrh_age EUrh_gender EUrh_income ME16beta ME12beta EUrbeta ME16J ME12J EUrJ
0 0.4833479035 0.505344342022 0.447704186078 0.474248994736 0.415315578691 0.435238985789 0.380170289501 0.405530873318 0.514645216395 0.513837493114 0.514209470941 0.911869881186 14.0 6.35150377408 -1.5889256061 -0.814925918355 2.9444704412 -0.960060871934 0.44 -1.51643448423 0.978840272436 -1.08828672652 0.44 -1.34207399941 0.665041950008 -1.30116777315 0.44 -1.27161631308 0.355777368305 -0.0922667083496 1.45028200398 1.51797340128 0.78903467407 23.0315206655 36.4756406313 32.5015723344 
1 0.338628586112 0.322644715081 0.368070927649 0.347150961335 0.407236514225 0.425359523634 0.375021008162 0.398203219235 0.506292387674 0.513617590416 0.510244141785 0.113211278282 14.0 3.60565174431 0.554384463989 0.136948279907 0.558116131843 1.14712609634 0.44 -1.16293419336 1.95692048105 -0.827651433573 0.44 -1.39973452845 0.589983055813 -1.42475373733 0.44 -0.895525402118 -0.151983056687 -0.347457647205 0.808630009099 0.694205701615 2.50645329653 6.46911254388 31.8221619525 7.1423692883 
2 0.489880833594 0.517489931766 0.448294072877 0.480160586839 0.457985341608 0.477737680414 0.423132613747 0.448279683923 0.492899409007 0.478172873846 0.484954830828 1.48656131042 14.0 2.86193019429 2.86773807285 6.66486123264 1.15048949319 -0.252409827172 0.44 -2.04235903154 2.17919769717 -0.980746840354 0.44 -1.3432370757 0.940014854555 -0.381438208178 0.44 -1.44112382872 0.16213405053 0.460250004359 0.207929957034 3.28918220086 0.0443845342156 7.9756986955 13.8946385565 16.0232925963 
3 0.553732415656 0.567335242024 0.525245255782 0.544628802078 0.458003843089 0.473117614176 0.428801042728 0.449209990105 0.377549068654 0.370725550165 0.373867959996 1.65917967141 14.0 8.09458451877 -0.721305491464 1.03331037186 1.53518480235 1.23870276645 0.44 -1.31943197344 1.64625667215 -1.24845094297 0.44 -1.29992448716 1.342185878 -0.923573175864 0.44 -0.329496906808 0.3855162287 -0.0982806920643 3.11239891585 0.49303953944 3.49208633984 0.520359604674 6.65149056133 15.0703532814 
